id,tweet,translated,label
1.34385E+18,@sputnik_TR Yani TOGG geliyor tabii. Bu coğrafyada artık Volkswagen’e ekmek kalmadığını anlayıp tüymüşlerdir. Yakında Almanya’daki fabrikayı da kapatır canım bunlar... 🧐😜🤪,"@sputnik_TR So TOGG is coming, of course. They realized that there is no more bread for Volkswagen in this geography. They will close the factory in Germany soon, dear ... 🧐😜🤪",0
1.34383E+18,Yerli otomobil fabrikasının inşaatı ocakta başlıyor!  Detaylar İçin;  https://t.co/49bJOQ7ZJW  #TOGG #salı #yerlioto #istihdam,The construction of the local car factory begins in the quarry! For details; https://t.co/49bJOQ7ZJW #TOGG # tuesday #yerlioto #istihdam,1
1.34349E+18,TOGG duyurdu! Yerli otomobilde dev adım atıldı  https://t.co/4Dmfv8UYwx #akit,TOGG announced! Giant step was taken in the domestic car https://t.co/4Dmfv8UYwx #akit,1
1.34348E+18,@pusholder TOGG haberleri salınır birazdan hoooop insanlarımız 1 sene uyumaya devam,"@pusholder TOGG news will be released soon, our hoooop people continue to sleep for 1 year",0
1.34329E+18,#coronavirus  Ne zaman el eline bakmayı bırakıp kendi öz değerlerimize sahip çıkarsak işte o zaman adam oluruz. #TOGG #torku #BayraktarTb2,"#coronavirus Whenever we stop looking hand in hand and claim our own values, then we become the man. #TOGG #torque # BayraktarTb2",1
1.34323E+18,"Ulan şerefsizler sizin derdiniz Yavuz Bingöl 'ün fes takmasıdır, ha Kadir Mısıroğlu na Hakaret etmişsiniz ha Mehmet Akif Ersoy a ikisinin giyimide düşünceside aynıdır İkiside Bu Vatanın Öz Evladıdır. #deprem #TOGG #COVID19 #CHPdeZincirlemeTaciz #chpdetecavüz","Ulan dishonest people, your problem is that Yavuz Bingöl wears fez, huh you insulted Kadir Mısıroğlu? #deprem #TOGG # COVID19 #CHPdeHassault # chpdetecavuz",1
1.34322E+18,@Ahaber Gemlik’te olduğu söylenen TOGG yerli otomobilimizin fabrikasını gören var mı?,"@Ahaber Has anyone seen the factory of our TOGG domestic car, which is said to be in Gemlik?",0
1.34319E+18,Yerli Otomobil TOGG için 1 Yıl Boyunca Neler Yapıldığı Açıklandı  https://t.co/lEoXTmX92f  https://t.co/n3gvWucWoQ,What has been done for 1 year for domestic automobile TOGG has been announced https://t.co/lEoXTmX92f https://t.co/n3gvWucWoQ,1
1.34315E+18,Geceden Beridir Bakıyorum Hâlen Seçmedim Bir Tane Hayallerimize Koyduk Bir Kere..☺️☺️  #TOGG 🇹🇷🇹🇷🇹🇷👏👏   https://t.co/JBCYBAsJ12,"I have been staring since the night, I haven&#39;t chosen yet, we&#39;ve put one in our dreams once again ... ☺️☺️ #TOGG 🇹🇷🇹🇷🇹🇷👏👏 https://t.co/JBCYBAsJ12",1
1.34314E+18,"""TOGG fiyatıyla da içten yanmalı C-SUV'larla rekabet edecek"" Haberin detayı... https://t.co/2NtBex525q",&quot;TOGG price will also compete with internal combustion C-SUVs&quot; Detail of the news ... https://t.co/2NtBex525q,1
1.34314E+18,Merakla bekleniyordu… TOGG’dan yerli otomobil paylaşımı  https://t.co/QtyFs4EhfN,It was eagerly awaited… Domestic car sharing from TOGG https://t.co/QtyFs4EhfN,1
1.34314E+18,TOGG CEO’sundan dikkat çeken fiyat açıklaması!  https://t.co/QAcmRCBOws,Remarkable price statement from TOGG CEO! https://t.co/QAcmRCBOws,1
1.34313E+18,TÜRKİYE KAZANIYOR   Fikri ve sınai mülkiyet hakları yüzde 100 Türkiye’ye ait🇹🇷 #DoğuştanElektrikli #TOGG ile tanıştığınız #YeniLigeYolculukBuluşması üzerinden tam bir yıl geçti.   #YeniLigde1Yıl boyunca işte bunları yaptık👇🏻  #DoğumYeriİstanbul  #pazar  https://t.co/vOwHiosfRy,TURKEY GAINING intellectual and industrial property rights in Turkey to 100 percent ait🇹🇷 #TOGG # # doğuştanelektrikl you meet a full year has passed out of the yeniligeyolculukbuluş. # YeniLigde1 We did all this throughout the year👇🏻 # BirthYeriIstanbul #pazar https://t.co/vOwHiosfRy,1
1.34311E+18,Fikri ve sınai mülkiyet hakları yüzde 100 Türkiye’ye ait #DoğuştanElektrikli #TOGG ile tanıştığınız #YeniLigeYolculukBuluşması üzerinden tam bir yıl geçti.   #YeniLigde1Yıl boyunca işte bunları yaptık👇🏻  #DoğumYeriİstanbul  https://t.co/UiJ4rHYTfk,Intellectual and industrial property rights belonging to Turkey 100 percent #TOGG # # doğuştanelektrikl you meet a full year has passed out of the yeniligeyolculukbuluş. # YeniLigde1 We have done this throughout the year👇🏻 # BirthYeriİstanbul https://t.co/UiJ4rHYTfk,1
1.34297E+18,Hazır olun çomarlar  asgari ücret açıklandıktan sonra yerli ve milli araba TOGG un özelliklerden  bahsedeceğim  #AsgariÜcret3100TL,"Be ready, after the minimum wage is announced, I will talk about the features of the domestic and national car TOGG # Minimum Fee3100TL",0
1.34295E+18,Tebrikler Adana 👏👏 @AdanaAkparti01 #RezaleteSusanlar #YalanRüzgarıTaciziKapatmaz #TOGG  https://t.co/8ScFxO0jcy,Congratulations Adana 👏👏 @ AdanaAkparti01 #RezaleteSusanlar # YalanRüzgarıTaciziKapatmaz #TOGG https://t.co/8ScFxO0jcy,1
1.34294E+18,@anadoluajansi Togg morg kurtarmaz sizi.akp gidici,@anadoluajansi Togg will not save you in the morgue.,0
1.34294E+18,#TOGG #HepBirlikteArtıkYeterDiyoruz #SueleymanSoylu #MilletBıktı #cıplak vatandaşın sırtını artık örtün #HDPyeOyVereceğim bu gidişle ne özgürlüğüm kaldı nede 🍞 ekmeğim  #BirCiftSoezuemVar #deprem yerim yok diyen adama ceza yerine uygun bir yer verilseydi insanlık kazanacaktı!  https://t.co/oMmDZpOgR5,#TOGG #Always TogetherNowYeterDiz #SueleymanSoylu # MilletBıktı # Cover the back of the naked citizen now # HDPyeOy I will give the man who says I have neither freedom nor my bread #BirCiftSoezuemVar #It would have been given a suitable place instead of punishment! https://t.co/oMmDZpOgR5,0
1.34294E+18,"Neden her seçimden önce yerli otomobille yerli uçak gündem oluyor , hemen seçimden bir ay sonra piyasaya çıkacakmış gibi konuşuyorlar ama sonra kimseden ses çıkmıyor , neden bunu koyun sürüleri anlamıyor.#TOGG","Why is the domestic car and domestic plane on the agenda before every election, they talk as if they will be released just one month after the election, but then nobody makes a sound, why the sheep herds do not understand this. # TOGG",0
1.34291E+18,Türkiye’nin İlk Lityum Üretim Tesisi  Eskişehir'de açıldı..   Yerli ve Milli Otomobilimiz #TOGG’un bataryasının %100’ü bu tesislerde üretilecek..   Daha ucuz ve yerli batarya kullanılacak..   Yaparsa AK PARTİ Yapar..  @RTErdogan 🇹🇷 @Akparti 🇹🇷  https://t.co/fdpcsh2IGv,Turkey&#39;s First Lithium Production Plant opened in Eskişehir .. Local and National have car # 100% of the tOGGer batteries will be produced at these facilities .. It is cheaper and if domestic battery to be used .. Make Yap PARTY .. @rterdog the 🇹🇷 @ Akparti 🇹🇷 https://t.co/fdpcsh2IGv,1
1.34289E+18,#Alarayadestekver Geçmiş olsun #Elazığ Allah bir daha bu afetleri yaşatmaz inşallah. Sizlerde Alara’ya destek verin lütfen. #TOGG #HemşireNöbetteÖldü. @iozyavuz1963  https://t.co/SchDmrLAOq,#Alarayadestekver Get well soon # Elazig Allah will never let these disasters live again. Please support Alara. #TOGG # NurseNo sure died. @ iozyavuz1963 https://t.co/SchDmrLAOq,1
1.34288E+18,"@kimya_kppppp25 Adnan Oktar gibi olmuş bu da. MaşaAllah hocam, İnșaAllah hocam.  Bak ben ancak #YerliLityum kullanacak olan #TOGG için MaşaAllah derim.","@ Kimya_kppppp25 This is like Adnan Oktar. MashaAllah my teacher, InshaAllah teacher. Look, I would say MashaAllah for #TOGG who will only use #Local Lithium.",1
1.34288E+18,"EŞEK ÖLÜR KALIR SEMERİ, İNSAN ÖLÜR KALIR ESERİ… #TOGG  https://t.co/5Ci6QmEbOB","DONKEY KILLS STAYS BELT, HUMAN KILLS REMAIN ... #TOGG https://t.co/5Ci6QmEbOB",1
1.34287E+18,ENERJİ SEKTÖRÜ VE SANAYİ’DE ÜÇ BÜYÜK ADIM 1. Güneş Paneli üretimi-enerji hücresi dahil entegre 2. Lityum’un yerli üretimi ve Bor kullanımı 3. Aspilsan ile mobil cihaz ve otomobiller dahil pil-batarya üretimi Allah sizlerden razı olsun. #TOGG #YerliLityum #MilliTeknolojiHamlesi  https://t.co/OFXHCxtrIF,THREE BIG STEPS IN THE ENERGY SECTOR AND INDUSTRY 1. Solar panel production-integrated including energy cell 2. Domestic production of lithium and the use of Boron 3. Production of batteries-batteries including mobile devices and automobiles with Aspilsan God bless you. #TOGG #LocalLithium #MilliTeknolojiHamlesi https://t.co/OFXHCxtrIF,1
1.34286E+18,TOGG'dan heyecanlandıran paylaşım   https://t.co/kk0o3VM8Ly  https://t.co/QJXAJhDDWP,Exciting sharing from TOGG https://t.co/kk0o3VM8Ly https://t.co/QJXAJhDDWP,1
1.34285E+18,TOGG Yerli Otomobil'den 27 Aralık için heyecanlandıran paylaşım   https://t.co/il9dpPNdlV  https://t.co/TfvnngWJQj,Exciting share from TOGG Domestic Cars for December 27th https://t.co/il9dpPNdlV https://t.co/TfvnngWJQj,1
1.34285E+18,"-TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların, elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek. #YerliLityum  https://t.co/7KLoKmVQj8","All electric cars mainly -TOGG, mobile phones, batteries in electric vehicles and electric LITHIUM battery used in all appliances will be manufactured in Turkey&#39;s domestic Alongside the first time. #LocalLithium https://t.co/7KLoKmVQj8",1
1.34285E+18,TOGG :  ▪️ 27 Aralık saat 11:00'i bekleyin.  https://t.co/7jdsOQHHZu,TOGG: ▪️ Wait for 11:00 on December 27th. https://t.co/7jdsOQHHZu,1
1.34284E+18,Hayal kırıklığı yerli değil #TOGG,Disappointment is not local #TOGG,0
1.34284E+18,"Yerli Otomobilimiz TOGG, Bordan Elde Edilen Lityumla Yola çıkıyor! Ülkemiz geleceğe emin adımlarla ilerliyor🇹🇷  #YerliLityum  https://t.co/z1AXqRssjU",Our Domestic Car TOGG is on the Road with Lithium Obtained from Boron! Our country is taking firm steps to the future🇹🇷 #YerliL Lithium https://t.co/z1AXqRssjU,1
1.34283E+18,TOGG'dan heyecanlandıran paylaşım: 27 Aralık'ı bekleyin #SamsunHaber   https://t.co/ga31GfRakP  https://t.co/MSY6lJkb29,Sharing exciting from TOGG: Wait 27 December #SamsunHaber https://t.co/ga31GfRakP https://t.co/MSY6lJkb29,1
1.34283E+18,"Her geçen gün büyüyerek gücüne güç katan Türkiye...  Türkiye'nin ilk Lityum Üretim Tesisi'nde; Yerli otomobilimiz TOGG ve tüm elektrikli otomobillerin, elektrikle çalışan tüm aletlerin pillerinde kullanılan Lityum Türkiye'de ilk defa yerli olarak Bordan üretilecek. #YerliLityum  https://t.co/GMZo6WlsPy","It grew with each passing day adds more power in Turkey ... Turkey&#39;s first Lithium Production Plant; Indigenous TOGG and our car is all electric car, electrically powered tools used in all of the onboard lithium battery for the first time in Turkey will be produced locally. #LocalLithium https://t.co/GMZo6WlsPy",1
1.34283E+18,"Cumhurbaşkanımızdan bir müjdeli haber daha 🇹🇷  Eskişehir’de kurulan ve bor madeninden üretilecek olan lityum pilleri, yerli otomobilimiz TOGG ve bir çok elektrikli üründe kullanılabilecek. Bize bu gururu yaşatan başta Sayın Cumhurbaşkanımıza ve emeği geçenlere teşekkür ediyorum.  https://t.co/wBo7hPx7I5","Another good news from our President 🇷 Lithium batteries, which are established in Eskişehir and will be produced from boron mine, can be used in our domestic car TOGG and many electrical products. I would like to thank the President of the Republic and those who contributed to this pride. https://t.co/wBo7hPx7I5",1
1.34282E+18,Sn.@RTErdogan liderliğinde Tarih yazmaya devam ediyoruz  #TOGG  #YerliLityum  https://t.co/WWLX6eymuV,"Under the leadership of Mr. @ RTErdogan, we continue to write history #TOGG #YerliL Lithium https://t.co/WWLX6eymuV",1
1.34282E+18,"#YerliLityum -TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların, elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek.  https://t.co/ssSIqjPbv8","I -TOGG #yerlility of all electric cars, especially, mobile phones, batteries in electric vehicles and electric LITHIUM battery used in all appliances will be manufactured in Turkey&#39;s domestic Alongside the first time. https://t.co/ssSIqjPbv8",1
1.34281E+18,"Cumhurbaşkanı @RTErdogan:  ""TOGG otomobilinin pillerinde kullanılacak lityumu da yine buradan (Eti Maden) temin etmeyi planlıyoruz."" #YerliLityum  https://t.co/efQG9PT9Dp",President @RTErdogan: &quot;We plan to supply lithium to be used in the batteries of the TOGG car from here (Eti Maden).&quot; #LocalLithium https://t.co/efQG9PT9Dp,1
1.34281E+18,"Cumhurbaşkanı @RTErdogan:  ""TOGG otomobilinin pillerinde kullanılacak lityumu da yine buradan (Eti Maden) temin etmeyi planlıyoruz."" #YerliLityum  https://t.co/QeLzFgfcYt",President @RTErdogan: &quot;We plan to supply lithium to be used in the batteries of the TOGG car from here (Eti Maden).&quot; #LocalLithium https://t.co/QeLzFgfcYt,1
1.34281E+18,"*Türkiye'nin ilk LİTYUM Üretim Tesisi  -TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların, elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek.  https://t.co/Jgbbd4MpdF","* Turkey&#39;s first all electric car production plant LITHIUM especially -TOGG, mobile phones, batteries in electric vehicles and electrically powered tools used in batteries of all LITHIUM Alongside the first time in Turkey will be produced locally. https://t.co/Jgbbd4MpdF",1
1.34281E+18,Cumhurbaşkanımız @RTErdogan: TOGG otomobilinin pillerinde kullanılacak lityumu da yine buradan temin etmeyi planlıyoruz. #YerliLityum  https://t.co/YnIljpggP6,Our President @RTErdogan: We plan to supply lithium to be used in the batteries of the TOGG car from here. #LocalLithium https://t.co/YnIljpggP6,1
1.3428E+18,"Devletimizin yerli ve milli hamleleriyle Türkiye adeta bir üretim üssü haline geliyor. Yerli Lityum üretimi ile artık TOGG ve tüm elektrikli arabaların, mobil telefonların bataryalarında, pillerinde kullanılan Lityum Türkiye’de yerli BOR'dan üretilecek. #YerliLityum #MilliEnerji  https://t.co/soYUphqhuw","Our state with local and national moves Turkey is becoming almost a production base. Domestic production of lithium TOGG and longer all-electric cars, mobile phone batteries, Lithium batteries used in Turkey to be produced from domestic boron. #Yerli Lithium #MilliEnerji https://t.co/soYUphqhuw",1
1.34279E+18,"Çalışan,üreten her geçen gün büyüyen Güçlü Türkiye 🇹🇷  -TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların,elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek.  https://t.co/U8M7MmXXQK","Employees, producing ever-growing Strong Turkey 🇹🇷 -TOGG of all electric cars, especially, mobile phones, electric car batteries in and electrically operated LITHIUM used in batteries of all instruments in Turkey to produce Alongside the domestic first time. https://t.co/U8M7MmXXQK",1
1.34279E+18,"#TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların, elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek.. Yerli Lityum @akkadinantalya @KarababaEsra  https://t.co/0gdc8UVfj7","#TOGG mainly of all-electric cars, mobile phones, batteries in electric vehicles and batteries used in electrically powered LITHIUM of all instruments will be produced locally for the first time in Turkey .. Alongside the domestic lithium @akkadinantaly to @karababaesr to https://t.co/0gdc8uvfj7",1
1.34279E+18,"TOGG başta olmak üzere tüm elektrikli otomobillerin, mobil telefonların, elektrikli araçların bataryalarında ve elektrikle çalışan tüm aletlerin pillerinde kullanılan LİTYUM Türkiye’de ilk defa yerli olarak BORDAN üretilecek.  https://t.co/HyMACzEtA3","All electric cars mainly TOGG, mobile phones, batteries in electric vehicles and electric LITHIUM battery used in all appliances will be manufactured in Turkey&#39;s domestic Alongside the first time. https://t.co/HyMACzEtA3",1
1.34279E+18,Eskişehir'de bulunan Eti Maden Tesisleri'ndeki Yerli Lityum karbonat üretim tesisimiz açılıyor...  Yerli otomobilimiz TOGG dahil tüm elektrikli otomobillerin bataryalarında ve pillerde kullanılıyor lityum.  https://t.co/QxDPW6e0cz,"Our domestic lithium carbonate production facility opens at Eti Mining Facilities in Eskişehir ... Lithium is used in the batteries and batteries of all electric cars, including our domestic car TOGG. https://t.co/QxDPW6e0cz",1
1.34278E+18,"Eskişehir'de bulunan Eti Maden Tesisleri'ndeki Yerli Lityum karbonat üretim tesisimiz açılıyor...  Yerli otomobilimiz TOGG dahil tüm elektrikli otomobillerin bataryalarında ve pillerde kullanılan lityum, Türkiye’de ilk defa yerli olarak bordan üretilecek.  https://t.co/Ml8R3jKeBT","Native Plant in Eskişehir Eti Mine in lithium carbonate production facility opens ... TOGG including all our domestic car used in lithium batteries in electric cars and batteries, the board will be produced locally for the first time in Turkey. https://t.co/Ml8R3jKeBT",1
1.34059E+18,@Berkan_Bayram @keitaisback @DoluBatarya @varank @mguercankarakas @zorluenerji TOGG çıkana kadar maliyetler inşallah düşer :),@Berkan_Bayram @keitaisback @DoluBatarya @varank @mguercankarakas @zorluenerji I hope the costs will decrease until TOGG is released :),1
1.33932E+18,Musluk takmaktan heykel yapmaktan  başka icraatı olmayanlar  2021 bütçesindeki  İha Siha Altay Kirpi Koral Altal Yerli Tren TOGG Gökbey Savaş Gemilerini Otoyolları Köprüleri Havaalanlarını Şehir Hastanelerini Üniversiteleri milli olmamakla suçluyor ya  Aklım almıyor  🇹🇷🚀🚀  https://t.co/Sx0euO5fP3,Those who do not have to do other than to install a faucet but to make sculptures İha Siha Altay Kirpi Koral Altal Domestic Train TOGG Gökbey is accusing the Warships of Highways Bridges Airports City Hospitals for not being national or I don&#39;t mind 🇹🇷🚀🚀 https://t.co/Sx0euO5fP3,1
1.33856E+18,"Subaru'dan ilk #ElektrikliOtomobil duyurusu geldi. Japon firma, Toyota ile yaptığı işbirliği sayesinde e-TNGA platformunda üreteceği elektrikli SUV'u @TOGG2022 ile aynı segmentten satışa çıkaracak. Aracın 2025'e kadar Avrupa'da tüketiciyle buluşması bekleniyor.  https://t.co/q8VBpiuTyQ","The first #ElectricCar announcement came from Subaru. The Japanese company will sell the electric SUV it will produce on the e-TNGA platform in the same segment as @ TOGG2022, thanks to its cooperation with Toyota. The vehicle is expected to meet consumers in Europe by 2025. https://t.co/q8VBpiuTyQ",1
1.33771E+18,#SizceAudimiBmwmi ÇOK AYIP BİRİNİZİN AĞZINDANDA TOGG ÇIKMIYOR NİYE TOGG DUVARAMI TOGLADIKİ  YAZMIYORSUNUZ,#SizceAudimiBmwmi SO DIFFICULT AND TOGG DOES NOT COME IN ONE OF YOUR MOUTH WHY YOU HAPPENED MY TOGG WALL.,0
1.33771E+18,@asliaydintasbas Aalı İHA siha togg yerli aşı hepsi oluyor ama sen ormanlardan çıkmadığın işin goremıyorsun. Sen git cipras ve biden selfi devamke,@asliaydintasbas Aalı UAV siha togg local vaccine is all but you cannot see what you are out of the forests. You go cipras and go selfies,1
1.33747E+18,"Sanayi ve Teknoloji Bakanı, ülkemizin sanayi ve teknoloji projelerini açıkladıkça, SİHA’dan, AR-GE’den, yerli otomobil TOGG’dan bahsettikçe mecliste protesto ediliyor.  İnanılacak gibi değil yemin ederim!!! Neden???","As the Minister of Industry and Technology explains the industry and technology projects of our country, and mentions SİHA, R&amp;D, and the domestic automobile TOGG, they are being protested in the parliament. I swear it&#39;s unbelievable !!! Why is that???",1
1.33738E+18,#Yerli elektrikli otomobilimiz kapsamında yapılan çalışmalar ile #TOGG banttan inmeden şarj altyapı çalışmaları büyük oranda tamamlamış olacak.  Hayırlara vesile olsun inşallah.  https://t.co/IabmyOCE8d,"With the work carried out within the scope of our #local electric car, the charging infrastructure works will be completed to a large extent without leaving the #TOGG band. I hope it will lead to good deeds. https://t.co/IabmyOCE8d",1
1.33731E+18,"Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez, ""Yerli elektrikli otomobilimiz TOGG, banttan inmeden şarj altyapı çalışmalarımızı büyük oranda tamamlamış olacağız"" dedi.","Fatih Dönmez, Minister of Energy and Natural Resources, said, &quot;Our domestic electric car TOGG will have completed our charging infrastructure works to a large extent without getting off the tape.&quot;",1
1.33679E+18,Daha önce 2022'de satışa çıkarılacağı söylenen TOGG araçlarının tarihi ertelendi.   Araçlar 2024'te satışa çıkarılacak.  #Kulis #Bilgi #Ankara #Beştepe,"The date of TOGG vehicles, which were previously said to be sold in 2022, has been postponed. The vehicles will go on sale in 2024. #Kulis #information #Ankara # Beştepe",0
1.33671E+18,YERLİ VE MİLLİ ELEKTRİKLİ ARABAMIZ TOGG İÇİN ELEKTRİK ELEKTRONİK ÖĞRETMENLERİ 500 ATAMA BEKLİYOR @ziyaselcuk @RTErdogan MeslekiTknk BeşbinAtama 1111111  https://t.co/xLa47GifwU,OUR LOCAL AND NATIONAL ELECTRIC CAR IS WAITING FOR 500 APPOINTMENTS OF ELECTRIC ELECTRONIC TEACHERS FOR TOGG @ziyaselcuk @RTErdogan MeslekiTknk BeşbinAtama 1111111 https://t.co/xLa47GifwU,1
1.33587E+18,Eskişehir'de Yıllık 600 Ton Lityum Karbonat Üretilecek!  @TCEnerji  @fatih_donmez  #Batarya #TOGG #Enerji  https://t.co/MohN0X0UjT,600 Tons of Lithium Carbonate Will Be Produced Annually in Eskişehir! @TCEnerji @fatih_donmez #Batarya #TOGG #Enerji https://t.co/MohN0X0UjT,1
1.33569E+18,"@Aykan337 4-5 sene içinde 1 milyon TL değerinde #tcell toplama hedefim var. Her sene kârını arttırıyor.Bu da temettülerinin ve hissenin değerleneceği anlamına geliyor.9 aylık 3 milyara yakın kâr açıkladı,rekor. Üstelik TOGG 'un da %19 ortağı. Ordan da beklenmedik kârlar gelebilir.  ytd","@ Aykan337 I have a goal to collect 1 million TL worth of #tcell in 4-5 years. It increases its profits every year, which means that its dividends and shares will appreciate. 9 months posted nearly 3 billion profits, a record. Moreover, 19% partner of TOGG. Unexpected profits may come from there. ytd",1
1.33568E+18,@CengizhanYeldan TOGG konusundan bağımsız olarak şunu söylemek isterim: dizaynı Dacia'ya benzemiş ama :P,"@CengizhanYeldan Regardless of the TOGG topic, I would like to say this: its design is similar to Dacia but: P",0
1.33519E+18,@pekcan TOGG gelene kadar..  Sıfır araç ithali ile döviz çıkışını azaltmak için..  İkinci elde zulmü durdurmak için..  Pahalıdır algısını kırmak için..  Herkesin daha iyi bir araca binebilmesi için..  3 veya 5 yaşı geçmemek ve 5 yıl satmamak şartı ile..  #ithalikinciel,@pekcan Until TOGG arrives .. To reduce the foreign currency outflow with zero vehicle imports .. To stop the persecution in the second hand .. To break the perception that it is expensive .. For everyone to get a better vehicle .. Provided that they are not over 3 or 5 years old and not sell for 5 years. .. #ithalikinciel,1
1.33517E+18,@Emir_Fatihan Sadece doğalgaza değil sen her denilene inanıyon gardaş 2008 den beri gökteki yerli uçağa togg arabana yerli traktöre ama asgari ücretle geçinemiyorum diyene inanmiyon,"@Emir_Fatihan Not only in natural gas, you believe in everything you say, gardaş, do not believe anyone who says to the local plane in the sky since 2008, togg car, local tractor, but with minimum wage",0
1.3351E+18,@odatv Ya bize ne.. bizim togg umuz var😂😂😂😂😂,@odatv What about us .. we have our togg,0
1.33418E+18,@TOGG2022 hi my name is Muhammad Faisal ali.and I am from India🇮🇳.i want join your company because I have some more advance technology in motor vehicle or car.,@TOGG2022 hi my name is Muhammad Faisal ali.and I am from India🇮🇳.i want join your company because I have some more advance technology in motor vehicle or car.,1
1.33333E+18,"Akıl hocanız ""BOG"" yiyen Prof olunca, TOGG'u beyenmemeniz gayet normal.","When your mentor becomes Prof who eats &quot;BOG&quot;, it is quite normal that you do not like TOGG.",1
1.33313E+18,"@OsmanOGUZ0666 @haciykk Evet Microsoft maalesef yatırımı Yunanistan’a yaptı, Volkswagen TOGG değil tehdit ciddiye bile almamıştır, bu gaflet uykusundan uyanmanız dileğiyle.","@ OsmanOGUZ0666 @haciykk Yes, Microsoft unfortunately invested in Greece, Volkswagen did not even take the threat seriously, not TOGG, we wish you wake up from this heedless sleep.",0
1.33223E+18,TOGG CEO’sundan yerli otomobil için yeni “yerlilik” açıklaması #yerlioto  ▼   https://t.co/YE8J3yuQf4,TOGG CEO&#39;s new &quot;indigenous&quot; statement for the domestic car #yerlioto ▼ https://t.co/YE8J3yuQf4,0
1.33191E+18,TOGG gelene kadar.. Sıfır araç ithali ile döviz çıkışını azaltmak için.. İkinci elde zulmü durdurmak için Pahalıdır algısını kırmak için. Herkesin daha iyi bir araca binebilmesi için.. 3 veya 5 yaşı geçmemek ve 5 yıl satmamak şartı ile..  #ithalikinciel e serbestlik getirilmeli,Until TOGG arrives .. To reduce foreign currency outflow with zero vehicle imports .. To stop the persecution in the second hand To break the perception that it is expensive. In order for everyone to get on a better vehicle .. Provided that they are not over the age of 3 or 5 and not sell for 5 years .. #ithalikinciel should be freed.,1
1.33174E+18,Yerli üretim Milli üretim.  Motorlu Araçlar Teknolojisi Öğretmenleri 300 kadro istiyor  #OtomotivOgrt300Kadro @RTErdogan  @ziyaselcuk  @omerinan06  @TOGG2022  @Selcuk  https://t.co/g8G64SIC70,Domestic production National production. Motor Vehicles Technology Teachers want 300 staff # OtomotivOgrt300Kadro @RTErdogan @ziyaselcuk @ omerinan06 @ TOGG2022 @Selcuk https://t.co/g8G64SIC70,1
1.33173E+18,Urettikce var oluruz...  Motorlu Araçlar Teknolojisi Öğretmenleri 300 Kadro İstiyor.   #OtomotivOgrt300Kadro @RTErdogan  @ziyaselcuk  @omerinan06  @TOGG2022  @Selcuk  https://t.co/fRYF8QtVKI,We exist as a result ... Motor Vehicle Technology Teachers Require 300 Staff. # AutomotiveOgrt300Kadro @RTErdogan @ziyaselcuk @ omerinan06 @ TOGG2022 @Selcuk https://t.co/fRYF8QtVKI,1
1.33156E+18,@isimleralinmis @TOGG2022 @Toyota_Turkiye Çok iyi,@isimleralinmis @ TOGG2022 @toyota_turki Very Good,1
1.33155E+18,"Yıl 1961 #DevrimArabaları sahne aldı. Hemde her şeyiyle yerli üretildi. #18YılÖnce araba varmıydı diye soran şahısa duyurulur. Sahi bu ithal ""Yerli ve Milli"" TOGG lar ne oldu?  https://t.co/raoFKW1vzq",Year 1961 # DevrimArabaları took the stage. And everything was produced locally. # 18YearBefore the person who asks if there was a car is announced. What happened to these imported &quot;Domestic and National&quot; TOGGs? https://t.co/raoFKW1vzq,0
1.33151E+18,@TOGG2022   I have new technical internal combustion engine innovations  with high efficiency comparing with  turbines engine in hp and speed so will be best engine  for helicopter . By this new technology for helicopter engine  so helicopter industrial  will more cheaper than  https://t.co/skjqRnVvdi,@TOGG2022   I have new technical internal combustion engine innovations  with high efficiency comparing with  turbines engine in hp and speed so will be best engine  for helicopter . By this new technology for helicopter engine  so helicopter industrial  will more cheaper than  https://t.co/skjqRnVvdi,1
1.33089E+18,@90_5505 TOGG üretilene dek Subaru,Subaru until produced @ 90_5505 TOGG,1
